RouteBillID,billNo,date,branch,customer,totalFreight,ExtraFC,ExtraOverload,ExtraStation,TollTax,Commission,localFreight,Detention,Closed,remark,DueDate,EmployeeID,LastEdited,Type,BillType,RTO,FreightPart,Discount,ServiceTax,total,grandTotal,cgst,cgstPercent,sgst,sgstPercent
16332,731,2023-02-04 17:52:47.000,1,15186,40800,0,0,0,0,0,0,0,0,,2023-02-19 17:52:47.000,5,NULL,1,1,0,0,0,0,40800,0,0,0,0,0
16333,732,2023-02-04 17:58:46.000,1,1241,95011,0,0,0,0,0,0,0,0,,2023-02-19 17:58:46.000,5,NULL,1,1,0,0,0,0,95011,0,0,0,0,0
16334,210,2023-02-06 14:46:52.000,3,20027,46914,0,0,0,0,0,0,0,0,,2023-02-21 14:46:52.000,8,NULL,1,1,0,0,0,0,46914,0,0,0,0,0
16335,211,2023-02-06 15:30:24.000,3,5258,12429,0,0,0,0,0,0,0,0,,2023-02-21 15:30:24.000,8,NULL,1,1,0,0,0,0,12429,0,0,0,0,0
16336,212,2023-02-06 14:19:34.000,3,5417,48357,0,0,0,0,0,0,0,0,,2023-02-21 14:19:34.000,8,NULL,1,1,0,0,0,0,48357,0,0,0,0,0
16337,213,2023-02-06 12:47:39.000,3,9990,755,0,0,0,0,0,0,0,0,,2023-02-21 12:47:39.000,8,NULL,1,1,0,0,0,0,755,0,0,0,0,0
16338,214,2023-02-06 16:20:13.000,3,8020,11239,0,0,0,0,0,0,0,0,,2023-02-21 16:20:13.000,8,NULL,1,1,0,0,0,0,11239,0,0,0,0,0
16339,215,2023-02-06 13:29:11.000,3,20477,41990,0,0,0,0,0,0,0,0,,2023-02-21 13:29:11.000,8,NULL,1,1,0,0,0,0,41990,0,0,0,0,0
16340,216,2023-02-06 12:29:09.000,3,42224,50062,0,0,0,0,0,0,0,0,,2023-02-21 12:29:09.000,8,NULL,1,1,0,0,0,0,50062,0,0,0,0,0
16341,217,2023-02-06 12:48:44.000,3,8087,1810,0,0,0,0,0,0,0,0,,2023-02-21 12:48:44.000,8,NULL,1,1,0,0,0,0,1810,0,0,0,0,0
16342,218,2023-02-06 13:10:03.000,3,9779,16290,0,0,0,0,0,0,0,0,,2023-02-21 13:10:03.000,8,NULL,1,1,0,0,0,0,16290,0,0,0,0,0
16343,219,2023-02-06 15:10:16.000,3,140,26890,0,0,0,0,0,0,0,0,,2023-02-21 15:10:16.000,8,NULL,1,1,0,0,0,0,26890,0,0,0,0,0
16344,220,2023-02-06 13:40:40.000,3,8103,6095,0,0,0,0,0,0,0,0,,2023-02-21 13:40:40.000,8,NULL,1,1,0,0,0,0,6095,0,0,0,0,0
16345,221,2023-02-06 12:16:04.000,3,42571,5840,0,0,0,0,0,0,0,0,,2023-02-21 12:16:04.000,8,NULL,1,1,0,0,0,0,5840,0,0,0,0,0
16346,222,2023-02-06 12:17:26.000,3,36437,3660,0,0,0,0,0,0,0,0,,2023-02-21 12:17:26.000,8,NULL,1,1,0,0,0,0,3660,0,0,0,0,0
16347,223,2023-02-06 12:50:26.000,3,153,4285,0,0,0,0,0,0,0,0,,2023-02-21 12:50:26.000,8,NULL,1,1,0,0,0,0,4285,0,0,0,0,0
16348,224,2023-02-06 18:04:49.000,3,16469,23265,0,0,0,0,0,0,0,0,,2023-02-21 18:04:49.000,8,NULL,1,1,0,0,0,0,23265,0,0,0,0,0
16349,225,2023-02-06 13:26:47.000,3,2877,34664,0,0,0,0,0,0,0,0,,2023-02-21 13:26:47.000,8,NULL,1,1,0,0,0,0,34664,0,0,0,0,0
16350,226,2023-02-06 13:03:42.000,3,18621,13450,0,0,0,0,0,0,0,0,,2023-02-21 13:03:42.000,8,NULL,1,1,0,0,0,0,13450,0,0,0,0,0
16351,733,2023-02-01 10:53:32.000,1,30974,6750,0,0,0,0,0,0,0,0,,2023-02-22 10:53:32.000,5,NULL,1,1,0,0,0,0,6750,0,0,0,0,0
16352,734,2023-02-07 18:23:49.000,1,111,93352,0,0,0,0,0,0,0,0,,2023-02-22 18:23:49.000,2,NULL,1,1,0,0,0,0,93352,0,0,0,0,0
16353,735,2023-02-08 15:45:57.000,1,1309,89523,0,0,0,0,0,0,0,0,,2023-02-23 15:45:57.000,5,NULL,1,1,0,0,0,0,89523,0,0,0,0,0
16354,736,2023-02-10 17:53:18.000,1,6723,1360,0,0,0,0,0,0,0,0,,2023-02-25 17:53:18.000,5,NULL,1,1,0,0,0,0,1360,0,0,0,0,0
16355,737,2023-02-10 17:54:47.000,1,42299,490,0,0,0,0,0,0,0,0,,2023-02-25 17:54:47.000,5,NULL,1,1,0,0,0,0,490,0,0,0,0,0
16356,738,2023-02-16 13:12:50.000,1,1241,91234,0,0,0,0,0,0,0,0,,2023-03-05 13:12:50.000,5,NULL,1,1,0,0,0,0,91234,0,0,0,0,0
16357,227,2023-02-28 19:30:44.000,3,8030,128352,0,0,0,0,0,0,0,0,,2023-03-15 19:30:44.000,8,NULL,1,1,0,0,0,0,128352,0,0,0,0,0
16358,228,2023-03-01 17:18:57.000,3,20027,56958,0,0,0,0,0,0,0,0,,2023-03-16 17:18:57.000,8,NULL,1,1,0,0,0,0,56958,0,0,0,0,0
16359,229,2023-03-01 14:05:07.000,3,5258,12645,0,0,0,0,0,0,0,0,,2023-03-16 14:05:07.000,8,NULL,1,1,0,0,0,0,12645,0,0,0,0,0
16360,230,2023-03-01 14:47:20.000,3,5417,56505,0,0,0,0,0,0,0,0,,2023-03-16 14:47:20.000,8,NULL,1,1,0,0,0,0,56505,0,0,0,0,0
16361,231,2023-03-01 12:34:38.000,3,9990,1455,0,0,0,0,0,0,0,0,,2023-03-16 12:34:38.000,8,NULL,1,1,0,0,0,0,1455,0,0,0,0,0
16362,232,2023-03-01 14:28:26.000,3,8020,14932,0,0,0,0,0,0,0,0,,2023-03-16 14:28:26.000,8,NULL,1,1,0,0,0,0,14932,0,0,0,0,0
16363,233,2023-03-01 16:40:46.000,3,20477,7282,0,0,0,0,0,0,0,0,,2023-03-16 16:40:46.000,8,NULL,1,1,0,0,0,0,7282,0,0,0,0,0
16364,234,2023-03-01 16:02:03.000,3,42224,41400,0,0,0,0,0,0,0,0,,2023-03-16 16:02:03.000,8,NULL,1,1,0,0,0,0,41400,0,0,0,0,0
16365,235,2023-03-01 14:20:02.000,3,8087,2860,0,0,0,0,0,0,0,0,,2023-03-16 14:20:02.000,8,NULL,1,1,0,0,0,0,2860,0,0,0,0,0
16366,236,2023-03-01 13:59:01.000,3,2877,23234,0,0,0,0,0,0,0,0,,2023-03-16 13:59:01.000,8,NULL,1,1,0,0,0,0,23234,0,0,0,0,0
16367,237,2023-03-01 13:09:26.000,3,9779,21040,0,0,0,0,0,0,0,0,,2023-03-16 13:09:26.000,8,NULL,1,1,0,0,0,0,21040,0,0,0,0,0
16368,238,2023-03-01 14:07:42.000,3,140,30710,0,0,0,0,0,0,0,0,,2023-03-16 14:07:42.000,8,NULL,1,1,0,0,0,0,30710,0,0,0,0,0
16369,239,2023-03-01 15:50:43.000,3,8103,9011,0,0,0,0,0,0,0,0,,2023-03-16 15:50:43.000,8,NULL,1,1,0,0,0,0,9011,0,0,0,0,0
16370,240,2023-03-01 14:31:26.000,3,42571,5085,0,0,0,0,0,0,0,0,,2023-03-16 14:31:26.000,8,NULL,1,1,0,0,0,0,5085,0,0,0,0,0
16371,241,2023-03-01 14:21:16.000,3,153,10185,0,0,0,0,0,0,0,0,,2023-03-16 14:21:16.000,8,NULL,1,1,0,0,0,0,10185,0,0,0,0,0
16372,242,2023-03-01 16:20:39.000,3,16469,28600,0,0,0,0,0,0,0,0,,2023-03-16 16:20:39.000,8,NULL,1,1,0,0,0,0,28600,0,0,0,0,0
16373,243,2023-03-01 14:29:49.000,3,18621,11070,0,0,0,0,0,0,0,0,,2023-03-16 14:29:49.000,8,NULL,1,1,0,0,0,0,11070,0,0,0,0,0
16374,244,2023-03-01 14:11:25.000,3,36437,4535,0,0,0,0,0,0,0,0,,2023-03-16 14:11:25.000,8,NULL,1,1,0,0,0,0,4535,0,0,0,0,0
16375,245,2023-03-01 16:43:15.000,3,24096,4075,0,0,0,0,0,0,0,0,,2023-03-16 16:43:15.000,8,NULL,1,1,0,0,0,0,4075,0,0,0,0,0
16376,739,2023-03-01 16:51:37.000,1,5348,9146,0,0,0,0,0,0,0,0,,2023-03-16 16:51:37.000,5,NULL,1,1,0,0,0,0,9146,0,0,0,0,0
16377,740,2023-03-01 16:56:16.000,1,1218,14090,0,0,0,0,0,0,0,0,,2023-03-16 16:56:16.000,5,NULL,1,1,0,0,0,0,14090,0,0,0,0,0
16378,741,2023-03-01 17:00:27.000,1,2856,16680,0,0,0,0,0,0,0,0,,2023-03-16 17:00:27.000,5,NULL,1,1,0,0,0,0,16680,0,0,0,0,0
16379,742,2023-03-01 14:51:28.000,1,2603,35680,0,0,0,0,0,0,0,0,,2023-03-16 14:51:28.000,5,NULL,1,1,0,0,0,0,35680,0,0,0,0,0
16380,743,2023-03-01 14:47:18.000,1,1387,56950,0,0,0,0,0,0,0,0,,2023-03-16 14:47:18.000,5,NULL,1,1,0,0,0,0,56950,0,0,0,0,0
16381,744,2023-03-01 14:52:09.000,1,1388,34750,0,0,0,0,0,0,0,0,,2023-03-16 14:52:09.000,5,NULL,1,1,0,0,0,0,34750,0,0,0,0,0
16382,745,2023-03-01 14:53:20.000,1,105,5465,0,0,0,0,0,0,0,0,,2023-03-16 14:53:20.000,5,NULL,1,1,0,0,0,0,5465,0,0,0,0,0
16383,746,2023-03-01 14:54:21.000,1,14840,5055,0,0,0,0,0,0,0,0,,2023-03-16 14:54:21.000,5,NULL,1,1,0,0,0,0,5055,0,0,0,0,0
16384,747,2023-03-01 14:35:20.000,1,7779,11440,0,0,0,0,0,0,0,0,,2023-03-16 14:35:20.000,6,NULL,1,1,0,0,0,0,11440,0,0,0,0,0
16385,748,2023-03-01 17:13:19.000,1,6750,31922,0,0,0,0,0,0,0,0,,2023-03-16 17:13:19.000,5,NULL,1,1,0,0,0,0,31922,0,0,0,0,0
16386,749,2023-03-01 17:20:49.000,1,1230,17690,0,0,0,0,0,0,0,0,,2023-03-16 17:20:49.000,5,NULL,1,1,0,0,0,0,17690,0,0,0,0,0
16387,750,2023-03-01 17:25:28.000,1,36600,14580,0,0,0,0,0,0,0,0,,2023-03-16 17:25:28.000,5,NULL,1,1,0,0,0,0,14580,0,0,0,0,0
16388,751,2023-03-01 14:19:17.000,1,1187,15195,0,0,0,0,0,0,0,0,,2023-03-16 14:19:17.000,5,NULL,1,1,0,0,0,0,15195,0,0,0,0,0
16389,752,2023-03-02 11:20:02.000,1,1245,20840,0,0,0,0,0,0,0,0,,2023-03-17 11:20:02.000,6,NULL,1,1,0,0,0,0,20840,0,0,0,0,0
16390,753,2023-03-02 14:21:08.000,1,36626,7220,0,0,0,0,0,0,0,0,,2023-03-17 14:21:08.000,5,NULL,1,1,0,0,0,0,7220,0,0,0,0,0
16391,754,2023-03-02 14:22:51.000,1,5623,6640,0,0,0,0,0,0,0,0,,2023-03-17 14:22:51.000,5,NULL,1,1,0,0,0,0,6640,0,0,0,0,0
16392,755,2023-03-02 14:28:40.000,1,37363,11390,0,0,0,0,0,0,0,0,,2023-03-17 14:28:40.000,5,NULL,1,1,0,0,0,0,11390,0,0,0,0,0
16393,756,2023-03-02 14:30:58.000,1,16392,8630,0,0,0,0,0,0,0,0,,2023-03-17 14:30:58.000,5,NULL,1,1,0,0,0,0,8630,0,0,0,0,0
16394,757,2023-03-02 16:30:07.000,1,11445,1960,0,0,0,0,0,0,0,0,,2023-03-17 16:30:07.000,5,NULL,1,1,0,0,0,0,1960,0,0,0,0,0
16395,758,2023-03-02 14:35:39.000,1,14932,36011,0,0,0,0,0,0,0,0,,2023-03-17 14:35:39.000,5,NULL,1,1,0,0,0,0,36011,0,0,0,0,0
16396,759,2023-03-02 14:38:05.000,1,2809,9120,0,0,0,0,0,0,0,0,,2023-03-17 14:38:05.000,5,NULL,1,1,0,0,0,0,9120,0,0,0,0,0
16397,760,2023-03-02 14:41:28.000,1,7830,9880,0,0,0,0,0,0,0,0,,2023-03-17 14:41:28.000,5,NULL,1,1,0,0,0,0,9880,0,0,0,0,0
16398,761,2023-03-02 14:46:45.000,1,13190,16350,0,0,0,0,0,0,0,0,,2023-03-17 14:46:45.000,5,NULL,1,1,0,0,0,0,16350,0,0,0,0,0
16399,762,2023-03-02 14:52:17.000,1,1321,1120,0,0,0,0,0,0,0,0,,2023-03-17 14:52:17.000,5,NULL,1,1,0,0,0,0,1120,0,0,0,0,0
16400,763,2023-03-02 14:55:45.000,1,130,320,0,0,0,0,0,0,0,0,,2023-03-17 14:55:45.000,5,NULL,1,1,0,0,0,0,320,0,0,0,0,0
16401,764,2023-03-02 15:01:19.000,1,7856,6750,0,0,0,0,0,0,0,0,,2023-03-17 15:01:19.000,5,NULL,1,1,0,0,0,0,6750,0,0,0,0,0
16402,765,2023-03-02 15:03:12.000,1,1357,2790,0,0,0,0,0,0,0,0,,2023-03-17 15:03:12.000,5,NULL,1,1,0,0,0,0,2790,0,0,0,0,0
16403,766,2023-03-02 15:04:11.000,1,2951,1905,0,0,0,0,0,0,0,0,,2023-03-17 15:04:11.000,5,NULL,1,1,0,0,0,0,1905,0,0,0,0,0
16404,767,2023-03-02 13:14:00.000,1,6724,36971,0,0,0,0,0,0,0,0,,2023-03-17 13:14:00.000,7,NULL,1,1,0,0,0,0,36971,0,0,0,0,0
16405,768,2023-03-02 15:06:24.000,1,14901,4445,0,0,0,0,0,0,0,0,,2023-03-17 15:06:24.000,5,NULL,1,1,0,0,0,0,4445,0,0,0,0,0
16406,769,2023-03-02 15:09:24.000,1,5346,18884,0,0,0,0,0,0,0,0,,2023-03-17 15:09:24.000,5,NULL,1,1,0,0,0,0,18884,0,0,0,0,0
16407,770,2023-03-02 15:13:49.000,1,1289,42910,0,0,0,0,0,0,0,0,,2023-03-17 15:13:49.000,5,NULL,1,1,0,0,0,0,42910,0,0,0,0,0
16408,771,2023-03-02 15:15:54.000,1,2699,760,0,0,0,0,0,0,0,0,,2023-03-17 15:15:54.000,5,NULL,1,1,0,0,0,0,760,0,0,0,0,0
16409,772,2023-03-02 15:17:35.000,1,1284,13857,0,0,0,0,0,0,0,0,,2023-03-17 15:17:35.000,5,NULL,1,1,0,0,0,0,13857,0,0,0,0,0
16410,773,2023-03-02 15:19:44.000,1,1173,6050,0,0,0,0,0,0,0,0,,2023-03-17 15:19:44.000,5,NULL,1,1,0,0,0,0,6050,0,0,0,0,0
16411,774,2023-03-02 15:21:44.000,1,8019,2188,0,0,0,0,0,0,0,0,,2023-03-17 15:21:44.000,5,NULL,1,1,0,0,0,0,2188,0,0,0,0,0
16412,775,2023-03-02 15:23:17.000,1,2808,930,0,0,0,0,0,0,0,0,,2023-03-17 15:23:17.000,5,NULL,1,1,0,0,0,0,930,0,0,0,0,0
16413,776,2023-03-02 15:23:56.000,1,29938,2140,0,0,0,0,0,0,0,0,,2023-03-17 15:23:56.000,5,NULL,1,1,0,0,0,0,2140,0,0,0,0,0
16414,777,2023-03-02 15:32:43.000,1,150,2850,0,0,0,0,0,0,0,0,,2023-03-17 15:32:43.000,5,NULL,1,1,0,0,0,0,2850,0,0,0,0,0
16415,778,2023-03-02 15:35:05.000,1,5523,380,0,0,0,0,0,0,0,0,,2023-03-17 15:35:05.000,5,NULL,1,1,0,0,0,0,380,0,0,0,0,0
16416,779,2023-03-02 16:33:45.000,1,2688,560,0,0,0,0,0,0,0,0,,2023-03-17 16:33:45.000,5,NULL,1,1,0,0,0,0,560,0,0,0,0,0
16417,780,2023-03-02 15:41:57.000,1,47741,730,0,0,0,0,0,0,0,0,,2023-03-17 15:41:57.000,5,NULL,1,1,0,0,0,0,730,0,0,0,0,0
16418,781,2023-03-02 15:42:43.000,1,39201,1350,0,0,0,0,0,0,0,0,,2023-03-17 15:42:43.000,5,NULL,1,1,0,0,0,0,1350,0,0,0,0,0
16419,782,2023-03-02 15:44:45.000,1,48064,570,0,0,0,0,0,0,0,0,,2023-03-17 15:44:45.000,5,NULL,1,1,0,0,0,0,570,0,0,0,0,0
16420,783,2023-03-02 15:45:38.000,1,2962,1760,0,0,0,0,0,0,0,0,,2023-03-17 15:45:38.000,5,NULL,1,1,0,0,0,0,1760,0,0,0,0,0
16421,784,2023-03-02 15:46:47.000,1,2957,5260,0,0,0,0,0,0,0,0,,2023-03-17 15:46:47.000,5,NULL,1,1,0,0,0,0,5260,0,0,0,0,0
16422,785,2023-03-02 15:47:45.000,1,5640,345,0,0,0,0,0,0,0,0,,2023-03-17 15:47:45.000,5,NULL,1,1,0,0,0,0,345,0,0,0,0,0
16423,786,2023-03-02 15:50:07.000,1,8867,750,0,0,0,0,0,0,0,0,,2023-03-17 15:50:07.000,5,NULL,1,1,0,0,0,0,750,0,0,0,0,0
16424,787,2023-03-02 15:51:55.000,1,1183,4556,0,0,0,0,0,0,0,0,,2023-03-17 15:51:55.000,5,NULL,1,1,0,0,0,0,4556,0,0,0,0,0
16425,788,2023-03-02 15:53:31.000,1,2820,2284,0,0,0,0,0,0,0,0,,2023-03-17 15:53:31.000,5,NULL,1,1,0,0,0,0,2284,0,0,0,0,0
16426,789,2023-03-02 15:54:51.000,1,147,2720,0,0,0,0,0,0,0,0,,2023-03-17 15:54:51.000,5,NULL,1,1,0,0,0,0,2720,0,0,0,0,0
16427,790,2023-03-02 15:58:33.000,1,23862,10005,0,0,0,0,0,0,0,0,,2023-03-17 15:58:33.000,5,NULL,1,1,0,0,0,0,10005,0,0,0,0,0
16428,791,2023-03-02 16:01:07.000,1,34124,730,0,0,0,0,0,0,0,0,,2023-03-17 16:01:07.000,5,NULL,1,1,0,0,0,0,730,0,0,0,0,0
16429,792,2023-03-02 16:02:01.000,1,8159,3770,0,0,0,0,0,0,0,0,,2023-03-17 16:02:01.000,5,NULL,1,1,0,0,0,0,3770,0,0,0,0,0
16430,793,2023-03-02 16:16:06.000,1,6730,2345,0,0,0,0,0,0,0,0,,2023-03-17 16:16:06.000,5,NULL,1,1,0,0,0,0,2345,0,0,0,0,0
16431,794,2023-03-02 16:20:51.000,1,1394,21787,0,0,0,0,0,0,0,0,,2023-03-17 16:20:51.000,5,NULL,1,1,0,0,0,0,21787,0,0,0,0,0
16432,795,2023-03-02 16:25:53.000,1,45050,350,0,0,0,0,0,0,0,0,,2023-03-17 16:25:53.000,5,NULL,1,1,0,0,0,0,350,0,0,0,0,0
16433,796,2023-03-02 16:33:48.000,1,19897,15480,0,0,0,0,0,0,0,0,,2023-03-17 16:33:48.000,5,NULL,1,1,0,0,0,0,15480,0,0,0,0,0
16434,797,2023-03-02 14:54:10.000,1,1279,10750,0,0,0,0,0,0,0,0,,2023-03-17 14:54:10.000,5,NULL,1,1,0,0,0,0,10750,0,0,0,0,0
16435,798,2023-03-02 16:37:35.000,1,5245,9696,0,0,0,0,0,0,0,0,,2023-03-17 16:37:35.000,5,NULL,1,1,0,0,0,0,9696,0,0,0,0,0
16436,799,2023-03-02 13:01:53.000,1,113,64465,0,0,0,0,0,0,0,0,,2023-03-17 13:01:53.000,5,NULL,1,1,0,0,0,0,64465,0,0,0,0,0
16437,800,2023-03-01 12:05:36.000,1,30974,5460,0,0,0,0,0,0,0,0,,2023-03-17 12:05:36.000,5,NULL,1,1,0,0,0,0,5460,0,0,0,0,0
16438,801,2023-03-02 17:53:33.000,1,15186,31910,0,0,0,0,0,0,0,0,,2023-03-17 17:53:33.000,5,NULL,1,1,0,0,0,0,31910,0,0,0,0,0
16439,802,2023-03-02 20:40:34.000,1,1241,81120,0,0,0,0,0,0,0,0,,2023-03-17 20:40:34.000,5,NULL,1,1,0,0,0,0,81120,0,0,0,0,0
16440,803,2023-03-02 17:19:02.000,1,1309,74636,0,0,0,0,0,0,0,0,,2023-03-17 17:19:02.000,5,NULL,1,1,0,0,0,0,74636,0,0,0,0,0
16441,804,2023-03-02 18:39:38.000,1,49033,210,0,0,0,0,0,0,0,0,,2023-03-17 18:39:38.000,5,NULL,1,1,0,0,0,0,210,0,0,0,0,0
16442,805,2023-03-03 18:30:04.000,1,111,93679,0,0,0,0,0,0,0,0,,2023-03-18 18:30:04.000,2,NULL,1,1,0,0,0,0,93679,0,0,0,0,0
16443,806,2023-03-05 16:36:25.000,1,17852,280,0,0,0,0,0,0,0,0,,2023-03-30 16:36:25.000,5,NULL,1,1,0,0,0,0,280,0,0,0,0,0
16444,807,2023-03-15 10:25:11.000,1,48983,880,0,0,0,0,0,0,0,0,,2023-03-30 10:25:11.000,2,NULL,1,1,0,0,0,0,880,0,0,0,0,0
16445,808,2023-03-20 20:38:19.000,1,1218,480,0,0,0,0,0,0,0,0,,2023-04-04 20:38:19.000,5,NULL,1,1,0,0,0,0,480,0,0,0,0,0
16446,809,2023-03-16 19:53:36.000,1,1241,79691,0,0,0,0,0,0,0,0,,2023-04-04 19:53:36.000,5,NULL,1,1,0,0,0,0,79691,0,0,0,0,0
16447,246,2023-03-28 15:07:03.000,3,8030,95560,0,0,0,0,0,0,0,0,,2023-04-12 15:07:03.000,8,NULL,1,1,0,0,0,0,95560,0,0,0,0,0
16448,247,2023-03-31 12:04:19.000,3,9990,1330,0,0,0,0,0,0,0,0,,2023-04-15 12:04:19.000,8,NULL,1,1,0,0,0,0,1330,0,0,0,0,0
16449,810,2023-03-31 17:09:09.000,1,5348,106257,0,0,0,0,0,0,0,0,,2023-04-16 17:09:09.000,2,NULL,1,1,0,0,0,0,106257,0,0,0,0,0
16450,811,2023-03-31 14:02:04.000,1,1241,101797,0,0,0,0,0,0,0,0,,2023-04-16 14:02:04.000,5,NULL,1,1,0,0,0,0,101797,0,0,0,0,0
16452,812,2023-03-31 14:46:23.000,1,1241,209,0,0,0,0,0,0,0,0,,2023-04-16 14:46:23.000,2,NULL,1,1,0,0,0,0,209,0,0,0,0,0
16453,813,2023-03-31 14:55:44.000,1,2856,27300,0,0,0,0,0,0,0,0,,2023-04-16 14:55:44.000,2,NULL,1,1,0,0,0,0,27300,0,0,0,0,0
16454,1,2023-04-01 14:53:21.000,3,20027,73830,0,0,0,0,0,0,0,0,,2023-04-16 14:53:21.000,8,NULL,1,1,0,0,0,0,73830,0,0,0,0,0
16455,814,2023-03-31 11:53:43.000,1,2603,41280,0,0,0,0,0,0,0,0,,2023-04-16 11:53:43.000,5,NULL,1,1,0,0,0,0,41280,0,0,0,0,0
16456,815,2023-03-31 16:31:46.000,1,1387,50730,0,0,0,0,0,0,0,0,,2023-04-16 16:31:46.000,7,NULL,1,1,0,0,0,0,50730,0,0,0,0,0
16457,816,2023-03-31 11:49:04.000,1,1388,26140,0,0,0,0,0,0,0,0,,2023-04-16 11:49:04.000,5,NULL,1,1,0,0,0,0,26140,0,0,0,0,0
16458,817,2023-03-31 11:47:58.000,1,105,8830,0,0,0,0,0,0,0,0,,2023-04-16 11:47:58.000,5,NULL,1,1,0,0,0,0,8830,0,0,0,0,0
16459,818,2023-03-31 11:46:30.000,1,14840,6400,0,0,0,0,0,0,0,0,,2023-04-16 11:46:30.000,5,NULL,1,1,0,0,0,0,6400,0,0,0,0,0
16460,819,2023-03-31 15:01:09.000,1,7779,6570,0,0,0,0,0,0,0,0,,2023-04-16 15:01:09.000,2,NULL,1,1,0,0,0,0,6570,0,0,0,0,0
16461,820,2023-03-31 15:07:38.000,1,6750,22929,0,0,0,0,0,0,0,0,,2023-04-16 15:07:38.000,2,NULL,1,1,0,0,0,0,22929,0,0,0,0,0
16462,821,2023-03-31 15:12:06.000,1,1230,17200,0,0,0,0,0,0,0,0,,2023-04-16 15:12:06.000,2,NULL,1,1,0,0,0,0,17200,0,0,0,0,0
16463,822,2023-03-31 15:14:51.000,1,36600,19525,0,0,0,0,0,0,0,0,,2023-04-16 15:14:51.000,5,NULL,1,1,0,0,0,0,19525,0,0,0,0,0
16464,2,2023-04-01 13:08:28.000,3,5258,15050,0,0,0,0,0,0,0,0,,2023-04-16 13:08:28.000,8,NULL,1,1,0,0,0,0,15050,0,0,0,0,0
16466,823,2023-03-31 15:24:11.000,1,1187,11240,0,0,0,0,0,0,0,0,,2023-04-16 15:24:11.000,5,NULL,1,1,0,0,0,0,11240,0,0,0,0,0
16467,4,2023-04-01 14:33:21.000,3,8020,27588,0,0,0,0,0,0,0,0,,2023-04-16 14:33:21.000,8,NULL,1,1,0,0,0,0,27588,0,0,0,0,0
16468,824,2023-03-31 13:39:28.000,1,36626,16920,0,0,0,0,0,0,0,0,,2023-04-16 13:39:28.000,5,NULL,1,1,0,0,0,0,16920,0,0,0,0,0
16469,825,2023-03-31 13:45:24.000,1,5623,5640,0,0,0,0,0,0,0,0,,2023-04-16 13:45:24.000,5,NULL,1,1,0,0,0,0,5640,0,0,0,0,0
16470,5,2023-04-01 15:23:20.000,3,20477,42600,0,0,0,0,0,0,0,0,,2023-04-16 15:23:20.000,8,NULL,1,1,0,0,0,0,42600,0,0,0,0,0
16471,826,2023-03-31 13:48:17.000,1,37363,7860,0,0,0,0,0,0,0,0,,2023-04-16 13:48:17.000,5,NULL,1,1,0,0,0,0,7860,0,0,0,0,0
16472,827,2023-03-31 13:50:28.000,1,16392,12020,0,0,0,0,0,0,0,0,,2023-04-16 13:50:28.000,5,NULL,1,1,0,0,0,0,12020,0,0,0,0,0
16473,6,2023-04-01 18:54:20.000,3,42224,50815,0,0,0,0,0,0,0,0,,2023-04-16 18:54:20.000,8,NULL,1,1,0,0,0,0,50815,0,0,0,0,0
16474,7,2023-04-01 15:36:57.000,3,8087,570,0,0,0,0,0,0,0,0,,2023-04-16 15:36:57.000,8,NULL,1,1,0,0,0,0,570,0,0,0,0,0
16475,828,2023-03-31 13:52:28.000,1,11445,1150,0,0,0,0,0,0,0,0,,2023-04-16 13:52:28.000,5,NULL,1,1,0,0,0,0,1150,0,0,0,0,0
16476,8,2023-04-01 18:52:58.000,3,2877,43244,0,0,0,0,0,0,0,0,,2023-04-16 18:52:58.000,8,NULL,1,1,0,0,0,0,43244,0,0,0,0,0
16477,9,2023-04-01 13:00:40.000,3,9779,4840,0,0,0,0,0,0,0,0,,2023-04-16 13:00:40.000,8,NULL,1,1,0,0,0,0,4840,0,0,0,0,0
16478,10,2023-04-01 13:18:30.000,3,140,33400,0,0,0,0,0,0,0,0,,2023-04-16 13:18:30.000,8,NULL,1,1,0,0,0,0,33400,0,0,0,0,0
16479,11,2023-04-01 15:42:53.000,3,8103,6010,0,0,0,0,0,0,0,0,,2023-04-16 15:42:53.000,8,NULL,1,1,0,0,0,0,6010,0,0,0,0,0
16480,829,2023-03-31 15:43:48.000,1,14932,28586,0,0,0,0,0,0,0,0,,2023-04-16 15:43:48.000,5,NULL,1,1,0,0,0,0,28586,0,0,0,0,0
16481,12,2023-04-01 13:16:01.000,3,42571,7850,0,0,0,0,0,0,0,0,,2023-04-16 13:16:01.000,8,NULL,1,1,0,0,0,0,7850,0,0,0,0,0
16482,13,2023-04-01 18:47:40.000,3,153,21071,0,0,0,0,0,0,0,0,,2023-04-16 18:47:40.000,8,NULL,1,1,0,0,0,0,21071,0,0,0,0,0
16483,14,2023-04-01 15:51:42.000,3,16469,25235,0,0,0,0,0,0,0,0,,2023-04-16 15:51:42.000,8,NULL,1,1,0,0,0,0,25235,0,0,0,0,0
16484,15,2023-04-01 19:04:35.000,3,18621,11015,0,0,0,0,0,0,0,0,,2023-04-16 19:04:35.000,8,NULL,1,1,0,0,0,0,11015,0,0,0,0,0
16485,830,2023-03-31 15:49:02.000,1,2809,7374,0,0,0,0,0,0,0,0,,2023-04-16 15:49:02.000,5,NULL,1,1,0,0,0,0,7374,0,0,0,0,0
